"","X","X.1","Film","Rating","Actor.Group1","Actor.Group2","Actor.Group3","Actor.Group4","Director","Producer","Writer"
"1842",1842,1842,2178643,5.4,0,0.0434782608695652,0.956521739130435,0,5.97142859867641,5.697311702848,5.66000010967255
"1843",1843,1843,2178820,6.7,0,0,1,0,6.69999980926514,6.69999980926514,6.69999980926514
"1844",1844,1844,2179052,7.9,0,0,0.2,0.8,7.90000009536743,7.90000009536743,7.90000009536743
"1845",1845,1845,2179093,6.6,0,0,1,0,6.59999990463257,6.78333322207133,6.59999990463257
"1846",1846,1846,2179208,6.4,0,0,1,0,6.40000009536743,6.40000009536743,6.40000009536743
"1847",1847,1847,2179329,5.7,0,0,1,0,5.75,5.69999980926514,5.69999980926514
"1848",1848,1848,2179388,6.8,0,0,1,0,7.25,5.16666678587596,7.25
"1849",1849,1849,2179459,5.1,0,0,1,0,5.09999990463257,6.49384688157142,5.44999992847443
"1850",1850,1850,2179519,5,0,0.714285714285714,0.285714285714286,0,5,5.12888891545553,5
"1851",1851,1851,2179603,6.6,0,0.0666666666666667,0.933333333333333,0,6.59999990463257,6.59999990463257,6.59999990463257
"1852",1852,1852,2179678,7.1,0,0,1,0,7.09999990463257,6.98499991893768,7.09999990463257
"1853",1853,1853,2179725,6.8,0,0,1,0,6.80000019073486,6.76166670719783,6.58250012397766
"1854",1854,1854,2179863,5.9,0,0.0483870967741935,0.951612903225806,0,5.90000009536743,5.83888896306356,5.90476199558803
"1855",1855,1855,2179887,5.9,0,0,1,0,5.90000009536743,5.90000009536743,5.90000009536743
"1856",1856,1856,2179964,5,0,0.266666666666667,0.733333333333333,0,5,5.57047007960132,5
"1857",1857,1857,2180047,6.6,0,0.0625,0.9375,0,6.59999990463257,6.59999990463257,6.59999990463257
"1858",1858,1858,2180099,7.8,0,0,0.176470588235294,0.823529411764706,7.80000019073486,7.80000019073486,7.80000019073486
"1859",1859,1859,2180232,6.4,0,0.0526315789473684,0.947368421052632,0,6.62000007629395,6.43193182620135,6.54611114395989
"1860",1860,1860,2180326,4.9,0,0.4,0.6,0,6,6.09088236584383,5.45000004768372
"1861",1861,1861,2180458,7.4,0,0,1,0,6.81000003814697,7.00786314840376,7.21999997456868
"1862",1862,1862,2180459,7.6,0,0,1,0,6.81000003814697,7.02582287788844,7.21999997456868
"1863",1863,1863,2180720,7.2,0,0.016260162601626,0.983739837398374,0,6.77499997615814,6.55181636346625,7.04285700832094
"1864",1864,1864,2180775,6.1,0,0,0.988888888888889,0.0111111111111111,6.09999990463257,5.61249996423721,5.94166656335195
"1865",1865,1865,2180821,4.8,0,0.6,0.4,0,4.80000019073486,6.00444448788961,6
"1866",1866,1866,2180865,7.3,0,0,0.5,0.5,7.30000019073486,7.18333346755416,7.30000019073486
"1867",1867,1867,2181017,5.8,0,0.0212765957446809,0.978723404255319,0,6.66666682561239,6.7850001335144,6.15189403476137
"1868",1868,1868,2181039,7.1,0,0,1,0,7.12499988079071,7.02577153179381,6.86666660308838
"1869",1869,1869,2181140,7.2,0,0,1,0,7.09999985165066,6.84692754789635,7.04999983310699
"1870",1870,1870,2181197,6.9,0,0,1,0,6.90000009536743,6.90000009536743,6.90000009536743
"1871",1871,1871,2181271,6.8,0,0,1,0,6.80000019073486,6.86666683355967,6.80000019073486
"1872",1872,1872,2181513,5.5,0,0.125,0.875,0,6.16666666666667,5.9247222105662,6.16666666666667
"1873",1873,1873,2181801,4.9,0,0.333333333333333,0.666666666666667,0,4.90000009536743,5.6610457772523,5.46666669845581
"1874",1874,1874,2181999,7.9,0,0,0.542857142857143,0.457142857142857,7.61428574153355,6.6859041079774,7.5541667342186
"1875",1875,1875,2182027,7.1,0,0,1,0,5.67499995231628,6.9312499165535,6.24999995231628
"1876",1876,1876,2182042,4.1,0,0.692307692307692,0.307692307692308,0,4.20000004768372,4.41153839918283,4.8255318614608
"1877",1877,1877,2182154,5.6,0,0,1,0,5.59999990463257,5.29629623448407,5.59999990463257
"1878",1878,1878,2182164,4.2,0,0.759259259259259,0.240740740740741,0,5.64999985694885,5.23867948972678,4.38888875643412
"1879",1879,1879,2182172,6.5,0,0,1,0,6.5,5.97247474020264,6.85999999046326
"1880",1880,1880,2182190,5.5,0,0,1,0,5.82307694508479,5.5333333671093,5.79285717010498
"1881",1881,1881,2182249,6.1,0,0,1,0,6.80000003178914,6.73166667973554,6.53999996185303
"1882",1882,1882,2182276,3.4,0,0.967741935483871,0.032258064516129,0,3.40000009536743,3.9800000667572,3.40000009536743
"1883",1883,1883,2182310,5.2,0,0.121212121212121,0.878787878787879,0,5.19999980926514,5.53588433781449,4.69999986886978
"1884",1884,1884,2182423,5.2,0,0,1,0,5.56666660308838,5.31999990940094,5.19999980926514
"1885",1885,1885,2182487,6.4,0,0,1,0,6.40000009536743,6.31333341598511,6.40000009536743
"1886",1886,1886,2182648,6.6,0,0.0943396226415094,0.905660377358491,0,6.59999990463257,6.18310178319613,6.59999990463257
"1887",1887,1887,2182652,4.8,0,0.333333333333333,0.666666666666667,0,4.80000019073486,4.80000019073486,4.80000019073486
"1888",1888,1888,2182860,7.7,0,0,0.571428571428571,0.428571428571429,7.57999982833862,7.47244889395578,7.59999978542328
"1889",1889,1889,2183264,6.3,0,0.0344827586206897,0.96551724137931,0,6.65000003576279,6.44781202370095,6.59499998092651
"1890",1890,1890,2183401,7.3,0,0,1,0,6.90000001589457,6.67587552335731,6.97500014305115
"1891",1891,1891,2183718,6.5,0,0,1,0,6.5,6.15866404021228,7.13333320617676
"1892",1892,1892,2183735,2.7,0,0.821428571428571,0.178571428571429,0,3.20000004768372,3.17333336671193,3.20000004768372
"1893",1893,1893,2183821,6.5,0,0,1,0,6.5,6.5,6.5
"1894",1894,1894,2183920,8.1,0,0,0,1,8.10000038146973,7.50000033378601,8.10000038146973
"1895",1895,1895,2184020,4.9,0,0.584905660377358,0.415094339622642,0,4.90000009536743,4.90000009536743,4.90000009536743
"1896",1896,1896,2184201,3.4,0,0.666666666666667,0.333333333333333,0,3.40000009536743,4.98750007152557,3.40000009536743
"1897",1897,1897,2184308,7.1,0,0,1,0,7.09999990463257,7.09999990463257,7.09999990463257
"1898",1898,1898,2184315,8.1,0,0,0.0833333333333333,0.916666666666667,8.10000038146973,8.10000038146973,8.10000038146973
"1899",1899,1899,2184561,6.6,0,0,1,0,6.66111108991835,6.33470832112763,5.93829783987492
"1900",1900,1900,2184660,5.6,0,0.0571428571428571,0.942857142857143,0,5.5,5.96634916895912,6.08787873297027
"1901",1901,1901,2184698,7.1,0,0,1,0,7.09999990463257,7.09999990463257,7.09999990463257
"1902",1902,1902,2184851,5.7,0,0.0714285714285714,0.928571428571429,0,4.34999990463257,4.66071418921153,5.02499985694885
"1903",1903,1903,2184858,4.8,0,0.4,0.6,0,5.30000019073486,4.78809536496798,4.26666680971781
"1904",1904,1904,2184873,3.7,0,1,0,0,4.43333331743876,4.22777781221602,4.47249991297722
"1905",1905,1905,2184971,5.1,0,0.0227272727272727,0.977272727272727,0,5.26666657129924,6.15676243389778,6.60555554760827
"1906",1906,1906,2184988,5.9,0,0,1,0,6.25,6.25,6.25
"1907",1907,1907,2185031,4.4,0,0.387096774193548,0.612903225806452,0,5.95714289801461,4.89880962598891,6.30615396316235
"1908",1908,1908,2185048,4.1,0,0.333333333333333,0.666666666666667,0,4.09999990463257,5.20952379362924,4.09999990463257
"1909",1909,1909,2185095,3.5,0,0.892857142857143,0.107142857142857,0,3.08000001907349,3.63541668156783,3.08000001907349
"1910",1910,1910,2185132,7.1,0,0,0.96969696969697,0.0303030303030303,7.09999990463257,5.95907314283092,7.09999990463257
"1911",1911,1911,2185199,7.4,0,0,1,0,7.40000009536743,7.40000009536743,7.40000009536743
"1912",1912,1912,2185293,5.5,0,0,1,0,5.5,5.9583332935969,5.82083332538605
"1913",1913,1913,2185440,6.5,0,0,1,0,6.5,6.5,6.5
"1914",1914,1914,2185463,6.6,0,0,1,0,6.54999995231628,6.58653842485868,6.39999985694885
"1915",1915,1915,2185576,6.3,0,0,1,0,6.01666673024496,6.0150000611941,6.10714295932225
"1916",1916,1916,2185724,4.8,0,0.214285714285714,0.785714285714286,0,6.34999998410543,5.94880951586224,5.42500007152557
"1917",1917,1917,2185845,3.9,0,0.666666666666667,0.333333333333333,0,3.90000009536743,4.57750005722046,4.300000111262
"1918",1918,1918,2186147,6.2,0,0,1,0,6.83333333333333,6.40626323995197,6.58863632245497
"1919",1919,1919,2186337,4.3,0,1,0,0,4.30000019073486,4.62500011920929,4.30000019073486
"1920",1920,1920,2186497,8.7,0,0,0.129310344827586,0.870689655172414,7.91249984502792,7.47841642155083,7.55000003178914
"1921",1921,1921,2186538,6.3,0,0,1,0,6.30000019073486,6.30000019073486,6.30000019073486
"1922",1922,1922,2186547,5,0,0.6,0.4,0,5,4.98333330949148,5
"1923",1923,1923,2186637,5.8,0,0,1,0,5.60000006357829,6.40333336194356,5.60000006357829
"1924",1924,1924,2186638,7.2,0,0,1,0,7.19999980926514,6.83333317438761,7.19999980926514
"1926",1926,1926,2186723,5.2,0,0.0208333333333333,0.979166666666667,0,5.19999980926514,6.00690777991947,5.19999980926514
"1927",1927,1927,2186755,7.1,0,0,1,0,6.64999985694885,6.87499988079071,6.64999985694885
"1928",1928,1928,2186813,6,0,0,1,0,6,6.19999996821086,6
"1929",1929,1929,2186828,5.5,0,0,1,0,5.73333333333333,5.52499998940362,5.70208332935969
"1930",1930,1930,2186931,8,0,0,0.612903225806452,0.387096774193548,6.78749993443489,6.69867587955322,7.47619045348394
"1932",1932,1932,2187133,6.5,0,0,0.8,0.2,6.5,6.61500000953674,6.5
"1933",1933,1933,2187522,3.3,0,0.807692307692308,0.192307692307692,0,3.29999995231628,3.59270828962326,3.29999995231628
"1934",1934,1934,2187569,4.4,0,0.939393939393939,0.0606060606060606,0,4.40000009536743,4.45000009536743,4.40000009536743
"1935",1935,1935,2187843,6,0,0.0714285714285714,0.928571428571429,0,6,6,6
"1936",1936,1936,2187860,7.3,0,0,1,0,7.30000019073486,6.84952388549338,7.30000019073486
"1937",1937,1937,2188022,6,0,0.0175438596491228,0.982456140350877,0,6.0142857006618,5.97973977252459,6.17719298245614
"1938",1938,1938,2188238,7,0,0,1,0,7.31666668256124,6.80420169109056,6.91874999801318
"1939",1939,1939,2188261,6.5,0,0.0122950819672131,0.987704918032787,0,5.62222210566203,6.22247896107639,6.31777773786474
"1940",1940,1940,2188266,4.3,0,0.411764705882353,0.588235294117647,0,4.62500011920929,5.20189490580054,4.88333350419998
"1941",1941,1941,2188325,6.1,0,0,1,0,6.09999990463257,6.26249995827675,6.09999990463257
"1942",1942,1942,2188361,6.2,0,0.0333333333333333,0.966666666666667,0,5.875,5.76033612546347,6.19999980926514
"1943",1943,1943,2188389,6.2,0,0.0163934426229508,0.983606557377049,0,6.07999992370605,6.19346482405189,7.05166657765706
"1944",1944,1944,2188412,7.4,0,0,1,0,7.40000009536743,7.00606065103502,6.29999995231628
"1945",1945,1945,2188447,6.7,0,0,1,0,6.3,6.37886050054269,6.56932690174152
"1946",1946,1946,2188492,6.5,0,0,1,0,6.59999990463257,6.31344233852166,6.98333338896433
"1947",1947,1947,2188500,6,0,0,1,0,6,5.96910714251654,6.36000003814697
"1948",1948,1948,2188513,7.4,0,0,0.976744186046512,0.0232558139534884,7.03846157514132,6.92722227232797,6.48800003051758
"1949",1949,1949,2188518,6.2,0,0.027027027027027,0.972972972972973,0,5.73999996185303,5.80809514976683,6.19999980926514
"1950",1950,1950,2188519,6.3,0,0,1,0,5.83749997615814,6.41037037637499,5.9750000834465
"1951",1951,1951,2188551,7.6,0,0,0,1,7.59999990463257,7.31666660308838,6.70000004768372
"1952",1952,1952,2188638,6.7,0,0.032258064516129,0.967741935483871,0,5.75999989509583,6.0874999165535,6.03846153846154
"1953",1953,1953,2188639,5.4,0,0,1,0,5.30000001192093,5.9424999833107,5.94076922123249
"1954",1954,1954,2188737,6.8,0,0,1,0,6.80000019073486,6.60592601740802,6.80000019073486
"1955",1955,1955,2188798,6.3,0,0,1,0,5.80000019073486,6.30777793990241,6.30000019073486
"1956",1956,1956,2188809,5.2,0,0.166666666666667,0.833333333333333,0,5.19999980926514,4.99687485645215,5.34999982515971
"1957",1957,1957,2188944,7.2,0,0,1,0,7.19999980926514,7.19999980926514,7.19999980926514
"1958",1958,1958,2189078,5.7,0,0,1,0,6.25,5.90407396687402,5.97499990463257
"1959",1959,1959,2189161,6.4,0,0,1,0,6.40000009536743,6.18571431296212,6.40000009536743
"1960",1960,1960,2189364,5.8,0,0,1,0,6.68333347638448,6.45822914940286,6.163988110565
"1961",1961,1961,2189729,4.2,0,0.535714285714286,0.464285714285714,0,4.19999980926514,4.19999980926514,4.19999980926514
"1962",1962,1962,2189757,4.1,0,0.666666666666667,0.333333333333333,0,4.09999990463257,4.26666657129924,4.09999990463257
"1963",1963,1963,2189826,6.6,0,0,1,0,6.49999992052714,6.47725886642618,6.59999990463257
"1964",1964,1964,2189899,4.3,0,0.55,0.45,0,4.30000019073486,5.05000014106433,4.30000019073486
"1965",1965,1965,2189961,7.2,0,0,1,0,7.09999990463257,7.08333317438761,7.09999990463257
"1966",1966,1966,2189975,6.1,0,0.132075471698113,0.867924528301887,0,5.66470580942491,5.91140788088572,6.09999990463257
"1967",1967,1967,2190045,6.9,0,0,1,0,6.63636363636364,5.92273809058326,6.92784092209556
"1968",1968,1968,2190120,6.3,0,0,1,0,6.30000019073486,6.12000013987223,6.30000019073486
"1969",1969,1969,2190144,3.4,0,0.636363636363636,0.363636363636364,0,3.40000009536743,3.40000009536743,3.40000009536743
"1970",1970,1970,2190175,6.8,0,0,1,0,6.80000019073486,6.74866682370504,6.80000019073486
"1971",1971,1971,2190221,7.5,0,0,0.918032786885246,0.0819672131147541,6.90999994277954,6.7790337453654,7.02999997138977
"1972",1972,1972,2190228,7.9,0,0.0188679245283019,0.188679245283019,0.792452830188679,6.90999994277954,7.43030298117435,7.02999997138977
"1973",1973,1973,2190298,6.4,0,0.0298507462686567,0.970149253731343,0,6.11666671435038,5.93326404849796,6.00624996423721
"1974",1974,1974,2190373,6.3,0,0.0416666666666667,0.958333333333333,0,5.66470580942491,6.40861874469603,6.26333336830139
"1975",1975,1975,2190387,5.5,0,0.0555555555555556,0.944444444444444,0,5.5,5.59375,5.90000003178914
"1976",1976,1976,2190413,7.9,0,0,0.454545454545455,0.545454545454545,7.90000009536743,7.68958339095116,7.90000009536743
"1977",1977,1977,2190665,6.9,0,0.0151515151515152,0.96969696969697,0.0151515151515152,6.46315787967883,6.55470583005987,6.22089950369779
"1978",1978,1978,2190676,5.2,0,0.0545454545454545,0.945454545454545,0,5.84999990463257,5.96213634433168,5.29047614194098
"1979",1979,1979,2190709,6.9,0,0,1,0,6.80000003178914,6.27281190502265,6.60833334922791
"1980",1980,1980,2190758,7.1,0,0,1,0,7.73333342870076,7.51666676998138,7.73333342870076
"1981",1981,1981,2190991,3.3,0,0.941176470588235,0.0588235294117647,0,3.69999992847443,3.37348481561198,3.69999992847443
"1982",1982,1982,2191024,7.3,0,0,1,0,6.80769230769231,6.81448222568625,7.36666679382324
"1983",1983,1983,2191084,3.5,0,1,0,0,3.5,3.5,3.5
"1984",1984,1984,2191120,6.6,0,0,1,0,7.07500004768372,6.45923536999444,6.59999990463257
"1985",1985,1985,2191216,7.6,0,0,0.686440677966102,0.313559322033898,7.35555548138089,6.92836561662271,7.37708328167597
"1986",1986,1986,2191304,7,0,0,1,0,7.40000009536743,6.82500000794729,7.03000003496806
"1987",1987,1987,2191337,7.1,0,0.0188679245283019,0.943396226415094,0.0377358490566038,6.79999995231628,6.94035711969648,7.09999990463257
"1988",1988,1988,2191348,5.2,0,0,1,0,5.19999980926514,5.19999980926514,5.19999980926514
"1989",1989,1989,2191482,6.5,0,0,1,0,5.34999990463257,6.34404765424274,6.5
"1990",1990,1990,2191531,5.6,0,0.0769230769230769,0.923076923076923,0,6,5.88948412594341,6.34166666666667
"1991",1991,1991,2191665,6.9,0,0,1,0,6.90000009536743,6.74523817357563,6.90000009536743
"1992",1992,1992,2191689,7.8,0,0,0.148148148148148,0.851851851851852,7.80000019073486,7.80000019073486,7.80000019073486
"1993",1993,1993,2191707,6.7,0,0.0512820512820513,0.948717948717949,0,6.04285703386579,6.40617850610898,5.77999992370605
"1994",1994,1994,2191995,6.3,0,0,1,0,6.85000014305115,6.30000019073486,6.30000019073486
"1995",1995,1995,2192075,7.2,0,0.027027027027027,0.972972972972973,0,6.23333326975505,6.36022726830208,6.30833327770233
"1996",1996,1996,2192209,7.1,0,0,0.947368421052632,0.0526315789473684,7.30000003178914,6.87499994039536,7.39999997615814
"1997",1997,1997,2192661,6.7,0,0,1,0,6.56666660308838,6.41528150055002,6.44666657977634
"1998",1998,1998,2192798,6.3,0,0.032258064516129,0.967741935483871,0,6.57500004768372,6.52762846082881,6.8166667620341
"1999",1999,1999,2192863,4.4,0,0.310344827586207,0.689655172413793,0,5.41999998092651,5.45456636463113,5.23181821541353
"2000",2000,2000,2193207,7.7,0,0,0,1,7.69999980926514,7.69999980926514,7.69999980926514
"2001",2001,2001,2193254,6.6,0,0,1,0,6.59999990463257,6.59999990463257,6.59999990463257
"2002",2002,2002,2193323,5.7,0,0,1,0,6.52499997615814,5.79999983310699,6.19999996821086
"2003",2003,2003,2193585,4.3,0,0.88,0.12,0,4.30000019073486,4.30000019073486,4.30000019073486
"2004",2004,2004,2193657,2.8,0,0.933333333333333,0.0666666666666667,0,2.79999995231628,3.11666659514109,3.85000002384186
"2005",2005,2005,2193712,5.3,0,0.25,0.75,0,5.30000019073486,5.36095660056964,5.30000019073486
"2006",2006,2006,2193715,5.2,0,0.0588235294117647,0.941176470588235,0,4.84999990463257,5.19999980926514,4.84999990463257
"2007",2007,2007,2193736,7.2,0,0,1,0,7.30000003178914,6.67085020274217,7.00999994277954
"2008",2008,2008,2193971,4.8,0,1,0,0,4.80000019073486,4.80000019073486,4.80000019073486
"2009",2009,2009,2193985,4.9,0,0.864197530864197,0.135802469135802,0,4.90000009536743,4.90000009536743,4.90000009536743
"2010",2010,2010,2194040,4.8,0,0.541666666666667,0.458333333333333,0,4.80000019073486,5.36274521958594,4.80000019073486
"2011",2011,2011,2194068,7.6,0,0.0113636363636364,0.579545454545455,0.409090909090909,7.14444446563721,6.88082052149767,6.55833335717519
"2012",2012,2012,2194074,5.4,0,0.0784313725490196,0.92156862745098,0,6.21250009536743,5.93642510334317,5.55000007947286
"2013",2013,2013,2194340,5.8,0,0,1,0,5.80000019073486,5.80000019073486,5.80000019073486
"2014",2014,2014,2194411,6.3,0,0,1,0,6.30000019073486,6.13333344459534,6.30000019073486
"2015",2015,2015,2194684,5,0,0.153846153846154,0.846153846153846,0,6.10000006357829,6.28667012851269,6.06666669845581
"2016",2016,2016,2194902,4.7,0,0.5,0.5,0,4.69999980926514,4.69999980926514,5.11111103163825
"2017",2017,2017,2195103,5.5,0,0.08,0.92,0,5.5,5.61957888569384,5.5
"2019",2019,2019,2195345,5.7,0,0,1,0,5.69999980926514,6.28150326535593,5.69999980926514
"2020",2020,2020,2195346,7.1,0,0,1,0,7.09999990463257,7.56666660308838,7.09999990463257
"2021",2021,2021,2195486,5.7,0,0,1,0,5.69999980926514,5.69999980926514,5.69999980926514
"2022",2022,2022,2195490,6.5,0,0,1,0,6.5,6.5,6.5
"2023",2023,2023,2195538,5,0,0.611111111111111,0.388888888888889,0,5,5,5
"2024",2024,2024,2195556,6.1,0,0,1,0,6.09999990463257,6.22499990463257,5.98333326975505
"2025",2025,2025,2195646,4.7,0,0,1,0,4.69999980926514,4.69999980926514,4.69999980926514
"2026",2026,2026,2195780,4.1,0,0.888888888888889,0.111111111111111,0,4.09999990463257,4.09999990463257,4.09999990463257
"2027",2027,2027,2195818,5.8,0,0,1,0,5.80000019073486,5.80000019073486,5.80000019073486
"2028",2028,2028,2196106,4.7,0,0.5,0.5,0,4.69999980926514,5.36086945948393,4.69999980926514
"2030",2030,2030,2196552,5.7,0,0.032258064516129,0.967741935483871,0,5.69999980926514,5.99999988079071,5.60833323001862
"2031",2031,2031,2196604,5.6,0,0,1,0,5.59999990463257,5.97912582755089,6.54999995231628
"2032",2032,2032,2196807,6.8,0,0,1,0,6.56666660308838,6.60909093510021,6.59499998092651
"2033",2033,2033,2196968,5.2,0,0,1,0,5.19999980926514,5.99998739290381,5.19999980926514
"2034",2034,2034,2197474,5.4,0,0,1,0,5.71250009536743,6.24820894024351,6.35000002384186
"2035",2035,2035,2197508,7.4,0,0,1,0,7.40000009536743,7.28750007351239,7.21904770533244
"2036",2036,2036,2197661,3.7,0,0.85,0.15,0,3.70000004768372,3.70000004768372,3.70000004768372
"2037",2037,2037,2197679,6.7,0,0,1,0,6.69999980926514,6.00833324591319,6.39285707473755
"2038",2038,2038,2197682,7,0,0,1,0,7,6.38333336512248,7
"2039",2039,2039,2197878,6.5,0,0,1,0,6.5,6.42000001271566,6.5
"2040",2040,2040,2197951,6.8,0,0.0149253731343284,0.985074626865672,0,6.05714280264718,6.47985103370073,6.23750007152557
"2041",2041,2041,2198181,5.2,0,0.078125,0.921875,0,5.59999990463257,5.63443981707203,5.05124992728233
"2042",2042,2042,2198876,4.1,0,0.583333333333333,0.416666666666667,0,4.09999990463257,5.06931813919183,4.09999990463257
"2043",2043,2043,2198912,3.2,0,0.523809523809524,0.476190476190476,0,3.20000004768372,3.4444445239173,3.20000004768372
"2044",2044,2044,2198960,7.1,0,0,1,0,6.79999990463257,6.57973680395168,7.4899998664856
"2045",2045,2045,2198975,8.5,0,0,0,1,8.5,8.5,8.5
"2046",2046,2046,2199004,4.5,0,0.75,0.25,0,3.27499997615814,4.61750001509984,4.90000009536743
"2047",2047,2047,2199036,4.5,0,0.416666666666667,0.583333333333333,0,4.5,5.53650798873296,4.5
